USAGE_DATE,SoCal_AMI_NONAMI_MDTH,SoCal_CUST_COUNT,SD_AMI_NONAMI_MDTH,SD_CUST_COUNT,SEU_AMI_NONAMI_MDTH,SEU_CUST_COUNT
2021-02-06,1187.7810855999999,6026827.0,169.7020597425,904547.0,1357.4831453425,6931374.0
2021-02-05,1296.5694735999998,6026734.0,176.6807623425,904756.0,1473.2502359424998,6931490.0
2021-02-04,1276.5342213,6026756.0,155.8181675425,904501.0,1432.3523888425,6931257.0
2021-02-03,1174.9603803,6026312.0,158.44485044249998,904819.0,1333.4052307425,6931131.0
2021-02-02,1042.9929708999998,6028110.0,152.24976434250001,904735.0,1195.2427352424997,6932845.0
2021-02-01,1164.746013,6027025.0,160.1194351425,904207.0,1324.8654481424999,6931232.0
2021-01-31,1423.5329759,5951762.0,205.0377679108,904499.0,1628.5707438108002,6856261.0
2021-01-30,1637.6797213000002,5952477.0,232.1019095108,903894.0,1869.7816308108002,6856371.0
2021-01-29,1765.5576473,5951686.0,214.55302841080004,902959.0,1980.1106757108,6854645.0
2021-01-28,1624.2618287,5952265.0,215.4021893108,905929.0,1839.6640180108,6858194.0
2021-01-27,1798.3770193999999,5952025.0,240.78226691080002,904312.0,2039.1592863107999,6856337.0
2021-01-26,2039.4511462,5952889.0,250.73097971080003,904152.0,2290.1821259108,6857041.0
2021-01-25,1953.4616925999999,5952359.0,269.9892481108001,905722.0,2223.4509407108,6858081.0
2021-01-24,1619.2265865,5951575.0,229.65416591080003,905908.0,1848.8807524108,6857483.0
2021-01-23,1629.4513874,5951513.0,200.8093803108,903419.0,1830.2607677107999,6854932.0
2021-01-22,1240.8465122000002,5951919.0,159.8467650108,905598.0,1400.6932772108003,6857517.0
2021-01-21,1012.8473947000001,5951482.0,127.71083621079998,904640.0,1140.5582309108001,6856122.0
2021-01-20,1015.0549342,5952018.0,134.3275525108,904812.0,1149.3824867108,6856830.0
2021-01-19,1130.7910079,5951497.0,153.1066575108,905576.0,1283.8976654108,6857073.0
2021-01-18,941.105667,5951245.0,138.7455969108,905440.0,1079.8512639108,6856685.0
2021-01-17,820.6916877999998,5950224.0,122.35165511079998,905211.0,943.0433429107998,6855435.0
2021-01-16,868.6599275,5950352.0,126.2137846108,904990.0,994.8737121107999,6855342.0
2021-01-15,891.0327000000002,5949934.0,122.5717152108,904479.0,1013.6044152108002,6854413.0
2021-01-14,1059.9820293000002,5949569.0,150.5341002108,905483.0,1210.5161295108003,6855052.0
2021-01-13,1279.3755791,5949112.0,179.3733282108,904847.0,1458.7489073108002,6853959.0
2021-01-12,1379.5431896000002,5949750.0,185.3750073108,904648.0,1564.9181969108001,6854398.0
2021-01-11,1352.4156181,5948945.0,195.92551071079998,905131.0,1548.3411288108,6854076.0
2021-01-10,1292.125205,5948276.0,193.7436537108,905188.0,1485.8688587108,6853464.0
2021-01-09,1288.450655,5948478.0,197.65054431079997,904997.0,1486.1011993108,6853475.0
2021-01-08,1364.2877789,5948543.0,192.8672752108,904863.0,1557.1550541108,6853406.0
2021-01-07,1365.9308238,5948597.0,189.7536881108,904840.0,1555.6845119108002,6853437.0
2021-01-06,1311.8953571,5947995.0,199.7000007108,905127.0,1511.5953578108,6853122.0
2021-01-05,1357.9605378,5949698.0,194.39020261079997,904626.0,1552.3507404108,6854324.0
2021-01-04,1379.2430312000001,5948771.0,198.11237651079998,904492.0,1577.3554077108001,6853263.0
2021-01-03,1318.2818761,5947013.0,196.5162195108,904448.0,1514.7980956108001,6851461.0
2021-01-02,1375.9585161,5947155.0,194.74613931079998,904288.0,1570.7046554108,6851443.0
2021-01-01,1309.4587038,5949350.0,195.55261451080003,904522.0,1505.0113183108,6853872.0
2020-12-31,1612.4824568,6031905.0,223.90802228239997,905019.0,1836.3904790824,6936924.0
2020-12-30,1598.6710399,6031346.0,219.7644499824,904542.0,1818.4354898824001,6935888.0
2020-12-29,1727.7021652000003,6032201.0,188.06254578239998,904146.0,1915.7647109824002,6936347.0
2020-12-28,1710.9490861000002,6031312.0,188.2170726824,903959.0,1899.1661587824,6935271.0
2020-12-27,1189.8465826000001,6031873.0,165.66446898240002,906019.0,1355.5110515824001,6937892.0
2020-12-26,1174.9394956,6031795.0,160.5607842824,905329.0,1335.5002798824,6937124.0
2020-12-25,1194.2377905,6031766.0,158.7780056824,905056.0,1353.0157961824,6936822.0
2020-12-24,1518.5919323,6031964.0,188.3642904824,905191.0,1706.9562227824001,6937155.0
2020-12-23,1316.1721016,6031380.0,175.61188218240002,905631.0,1491.7839837824,6937011.0
2020-12-22,1197.4197359000002,6032175.0,167.1488846824,905437.0,1364.5686205824002,6937612.0
2020-12-21,1148.0662196,6031535.0,157.6721103824,905188.0,1305.7383299824,6936723.0
2020-12-20,1245.4461354999999,6030583.0,177.3890465824,905519.0,1422.8351820823998,6936102.0
2020-12-19,1325.9333187,6031101.0,189.4212531824,905359.0,1515.3545718824,6936460.0
2020-12-18,1367.1352271,6031079.0,176.6504449824,905189.0,1543.7856720824,6936268.0
2020-12-17,1358.0511769,6030951.0,203.7662141824,905224.0,1561.8173910824,6936175.0
2020-12-16,1362.694626,6030169.0,196.9930705824,904879.0,1559.6876965824,6935048.0
2020-12-15,1414.1254565999998,6030812.0,187.2304964824,905230.0,1601.3559530823998,6936042.0
2020-12-14,1282.503884,6029957.0,179.4502759824,905121.0,1461.9541599824,6935078.0
2020-12-13,1244.4634047,6028982.0,181.35433548240002,904965.0,1425.8177401824,6933947.0
2020-12-12,1298.6024802,6028952.0,197.5061252824,904278.0,1496.1086054824,6933230.0
2020-12-11,1316.8599324000002,6028758.0,166.7026235824,904237.0,1483.5625559824002,6932995.0
2020-12-10,1244.2756918999999,6028432.0,171.3201094824,904877.0,1415.5958013824,6933309.0
2020-12-09,1054.9064211000002,6027970.0,145.6273782824,904945.0,1200.5337993824003,6932915.0
2020-12-08,998.9693628999999,6028414.0,129.51125618240002,905030.0,1128.4806190824,6933444.0
2020-12-07,1330.1189133,6027799.0,190.5449157824,902611.0,1520.6638290824,6930410.0
2020-12-06,1280.5551356,6027158.0,185.44323398240002,904977.0,1465.9983695824,6932135.0
2020-12-05,1338.4420749,6027541.0,184.1804418824,904596.0,1522.6225167824,6932137.0
2020-12-04,1334.8988988,6027678.0,180.5789563824,904391.0,1515.4778551824002,6932069.0
2020-12-03,1164.5211723999998,6028273.0,145.6674672824,899542.0,1310.1886396823998,6927815.0
2020-12-02,1127.4262796,6027120.0,158.86952498240004,894835.0,1286.2958045824,6921955.0
2020-12-01,1153.4141880999998,6030588.0,165.1610917824,902982.0,1318.5752798823999,6933570.0
2020-11-30,1152.5598672,5945281.0,163.18275250340002,903598.0,1315.7426197034001,6848879.0
2020-11-29,1206.5034411,5944141.0,174.6335730034,903799.0,1381.1370141034,6847940.0
2020-11-28,1247.0259357999998,5944178.0,177.7592335034,903861.0,1424.7851693034,6848039.0
2020-11-27,1224.8212574000001,5944050.0,165.09351370340002,903853.0,1389.9147711034002,6847903.0
2020-11-26,1230.6130105,5944614.0,151.71922900340002,904120.0,1382.3322395034,6848734.0
2020-11-25,1193.722913,5943738.0,153.3552791034,903753.0,1347.0781921034,6847491.0
2020-11-24,1087.1558658,5944332.0,140.4493636034,903512.0,1227.6052294033998,6847844.0
2020-11-23,1083.9528888,5943634.0,132.9799229034,903700.0,1216.9328117034,6847334.0
2020-11-22,904.2281618000001,5942701.0,125.4932115034,903805.0,1029.7213733034,6846506.0
2020-11-21,892.4967145000002,5943089.0,128.4157170034,902074.0,1020.9124315034002,6845163.0
2020-11-20,952.4392030000001,5942949.0,128.79224490340002,903053.0,1081.2314479034,6846002.0
2020-11-19,906.4296409,5942825.0,129.34211540340002,903554.0,1035.7717563034,6846379.0
2020-11-18,899.2867126,5942294.0,123.9373095034,903641.0,1023.2240221034,6845935.0
2020-11-17,823.9146012,5943482.0,116.7500191034,904136.0,940.6646203033999,6847618.0
2020-11-16,804.1478374000001,5942357.0,112.7277115034,903753.0,916.8755489034,6846110.0
2020-11-15,893.3361384000001,5941301.0,126.94197050340001,903952.0,1020.2781089034002,6845253.0
2020-11-14,1016.4558094999999,5941828.0,134.2602187034,903649.0,1150.7160282034,6845477.0
2020-11-13,1178.7403301,5941451.0,151.1790996034,903519.0,1329.9194297034,6844970.0
2020-11-12,1199.6224271,5941035.0,156.98944750340002,903287.0,1356.6118746034,6844322.0
2020-11-11,1279.5921337000002,5941000.0,169.3659192034,903325.0,1448.9580529034001,6844325.0
2020-11-10,1365.2301842,5941966.0,171.1572601034,903159.0,1536.3874443034,6845125.0
2020-11-09,1372.0861343000001,5941205.0,158.2716739034,902768.0,1530.3578082034,6843973.0
2020-11-08,1179.0904793,5940702.0,149.6443916034,904696.0,1328.7348709034,6845398.0
2020-11-07,951.8994522,5940728.0,118.46665220339999,903604.0,1070.3661044034,6844332.0
2020-11-06,680.0232976,5941032.0,95.0803921034,904780.0,775.1036897033999,6845812.0
2020-11-05,661.7353202,5940765.0,93.43273490339999,904092.0,755.1680551034001,6844857.0
2020-11-04,685.6893044000001,5940262.0,95.0552448034,903889.0,780.7445492034001,6844151.0
2020-11-03,677.4587528000001,5943025.0,95.02812860339999,903911.0,772.4868814034,6846936.0
2020-11-02,672.6575275,5940909.0,94.15061260339998,903728.0,766.8081401034,6844637.0
2020-11-01,641.0114355000001,5939508.0,99.22988310339998,903670.0,740.2413186034,6843178.0
2020-10-31,692.626931,6018768.0,100.30925002450002,903937.0,792.9361810245,6922705.0
2020-10-30,734.4027039,6018786.0,102.3293252245,904102.0,836.7320291245001,6922888.0
2020-10-29,762.1489594,6018706.0,103.20596322450001,904004.0,865.3549226245,6922710.0
2020-10-28,789.2109794,6018396.0,107.81038232450001,904016.0,897.0213617245,6922412.0
2020-10-27,828.1755241999999,6019132.0,111.2319437245,903363.0,939.4074679244999,6922495.0
2020-10-26,805.8140296,6017896.0,95.55085162450001,904022.0,901.3648812245001,6921918.0
2020-10-25,650.7565662,6016995.0,90.7414118245,904181.0,741.4979780245,6921176.0
2020-10-24,626.7236104,6017477.0,88.18541632450001,902602.0,714.9090267245,6920079.0
2020-10-23,641.7982056,6017337.0,86.64884472450001,903294.0,728.4470503245,6920631.0
2020-10-22,625.7751822,6017407.0,85.03191182450001,903476.0,710.8070940245,6920883.0
2020-10-21,621.1123635,6017020.0,83.4357576245,903761.0,704.5481211245,6920781.0
2020-10-20,609.9849419,6017906.0,82.3460479245,903698.0,692.3309898245,6921604.0
2020-10-19,598.5899872,6016604.0,81.03056902450001,903778.0,679.6205562245,6920382.0
2020-10-18,566.4180909,6015777.0,82.5687607245,903469.0,648.9868516245,6919246.0
2020-10-17,579.8897602,6016455.0,83.2000921245,902596.0,663.0898523244999,6919051.0
2020-10-16,587.8896155,6016862.0,80.8757041245,903600.0,668.7653196245,6920462.0
2020-10-15,584.2337127,6016299.0,86.5851784245,903473.0,670.8188911244999,6919772.0
2020-10-14,587.294133,6015681.0,79.99714102450001,903918.0,667.2912740245,6919599.0
2020-10-13,583.1935183,6016520.0,79.5411945245,903869.0,662.7347128245001,6920389.0
2020-10-12,590.3136718,6015291.0,80.8652191245,903827.0,671.1788909244999,6919118.0
2020-10-11,579.3974797999999,6014604.0,82.2443336245,903919.0,661.6418134244999,6918523.0
2020-10-10,593.3280664,6014990.0,82.8734212245,902745.0,676.2014876245,6917735.0
2020-10-09,617.3411821999999,6014988.0,83.5046167245,903000.0,700.8457989245,6917988.0
2020-10-08,603.6147553999999,6015161.0,80.1659361245,903147.0,683.7806915245,6918308.0
2020-10-07,596.0111119,6014651.0,79.46423862450001,902959.0,675.4753505245,6917610.0
2020-10-06,582.5547192,6016211.0,79.25163182450001,902551.0,661.8063510245,6918762.0
2020-10-05,562.2822464999999,6014778.0,75.3639585245,901804.0,637.6462050245,6916582.0
2020-10-04,537.3927570000001,6013955.0,78.80603182450001,903328.0,616.1987888245001,6917283.0
2020-10-03,551.2348119,6014916.0,77.9848754245,902429.0,629.2196873245,6917345.0
2020-10-02,552.8202604999999,6015904.0,76.6818282245,902135.0,629.5020887244999,6918039.0
2020-10-01,544.9924969,6016346.0,72.9741748245,903448.0,617.9666717245,6919794.0
2020-09-30,549.7557314000001,6011657.0,73.814012035,903505.0,623.5697434350001,6915162.0
2020-09-29,557.7669413000001,6012818.0,76.342139935,903253.0,634.1090812350001,6916071.0
2020-09-28,562.945773,6011279.0,79.036203435,903069.0,641.981976435,6914348.0
2020-09-27,551.4941566,6010590.0,78.399655835,903161.0,629.893812435,6913751.0
2020-09-26,575.297659,6011199.0,80.640814035,903392.0,655.938473035,6914591.0
2020-09-25,587.3249546,6011076.0,78.16760453500001,903037.0,665.492559135,6914113.0
2020-09-24,585.4584271000001,6011279.0,77.67101303500002,903660.0,663.1294401350001,6914939.0
2020-09-23,586.1165734,6010728.0,78.043409235,903455.0,664.159982635,6914183.0
2020-09-22,581.7560659,6011638.0,76.319728535,903306.0,658.0757944349999,6914944.0
2020-09-21,572.2257598000001,6010188.0,75.07025153500001,903309.0,647.2960113350001,6913497.0
2020-09-20,557.7870611,6009318.0,76.480596735,903091.0,634.2676578349999,6912409.0
2020-09-19,565.3148787,6009945.0,75.881044635,902131.0,641.195923335,6912076.0
2020-09-18,576.2065431,6009859.0,75.612110135,902754.0,651.8186532349999,6912613.0
2020-09-17,584.6180092000001,6009956.0,75.378280135,903138.0,659.996289335,6913094.0
2020-09-16,575.8628951000001,6009609.0,78.341851335,902967.0,654.2047464350001,6912576.0
2020-09-15,572.6352626,6010011.0,74.95766503500002,903292.0,647.592927635,6913303.0
2020-09-14,569.9360680999999,6008718.0,75.854956835,902969.0,645.791024935,6911687.0
2020-09-13,558.6378744,6007923.0,76.853158835,903159.0,635.491033235,6911082.0
2020-09-12,579.8263557,6008658.0,79.09259643500002,902345.0,658.918952135,6911003.0
2020-09-11,592.829455,6008538.0,77.39568263500001,902084.0,670.225137635,6910622.0
2020-09-10,584.1525364,6008171.0,76.80128693500001,901035.0,660.953823335,6909206.0
2020-09-09,561.4109031,6009555.0,74.189826035,903110.0,635.600729135,6912665.0
2020-09-08,539.5346201,6007778.0,72.115559035,902205.0,611.650179135,6909983.0
2020-09-07,478.97906869999997,6006639.0,71.530365835,903351.0,550.509434535,6909990.0
2020-09-06,431.1597984,6005985.0,63.316360935000006,901835.0,494.47615933500003,6907820.0
2020-09-05,483.388544,6006554.0,69.13876083500001,900520.0,552.527304835,6907074.0
2020-09-04,544.8543443000001,6006823.0,74.926110335,903246.0,619.7804546350001,6910069.0
2020-09-03,559.6775139,6007651.0,74.969051735,902913.0,634.646565635,6910564.0
2020-09-02,569.5745198,6008492.0,76.189986535,902707.0,645.764506335,6911199.0
2020-09-01,566.0241574000001,6010802.0,74.524230935,902966.0,640.5483883350001,6913768.0
2020-08-31,555.7296617000001,6011488.0,75.4693683472,903188.0,631.1990300472,6914676.0
2020-08-30,528.8471344000001,6010482.0,75.0221241472,902578.0,603.8692585472,6913060.0
2020-08-29,531.875678,6011122.0,75.0091867472,902589.0,606.8848647472,6913711.0
2020-08-28,530.7896792,6010726.0,72.4945606472,902968.0,603.2842398472001,6913694.0
2020-08-27,516.6399769000001,6010649.0,70.4119000472,903002.0,587.0518769472001,6913651.0
2020-08-26,515.4189255,6010328.0,70.1896059472,902857.0,585.6085314472,6913185.0
2020-08-25,508.5887126,6011130.0,69.4269030472,902772.0,578.0156156472,6913902.0
2020-08-24,500.96901930000007,6009645.0,68.2604860472,902418.0,569.2295053472001,6912063.0
2020-08-23,464.0692467,6008600.0,66.6992917472,902813.0,530.7685384472,6911413.0
2020-08-22,470.86392420000004,6008876.0,67.3948721472,902537.0,538.2587963472,6911413.0
2020-08-21,496.4163502,6008822.0,69.8527849472,902921.0,566.2691351472,6911743.0
2020-08-20,495.35630640000005,6009035.0,69.5272371472,902608.0,564.8835435472,6911643.0
2020-08-19,488.1002972,6008721.0,68.72002934720001,902979.0,556.8203265472,6911700.0
2020-08-18,489.5716967,6010069.0,69.8538356472,902773.0,559.4255323472,6912842.0
2020-08-17,496.69198230000006,6008467.0,70.97404954720001,902856.0,567.6660318472001,6911323.0
2020-08-16,468.18592470000004,6007526.0,72.3224924472,902845.0,540.5084171472,6910371.0
2020-08-15,477.28869920000005,6007505.0,70.2726606472,902466.0,547.5613598472,6909971.0
2020-08-14,516.8360177000001,6007103.0,74.8913460472,903007.0,591.7273637472001,6910110.0
2020-08-13,541.0036591,6007368.0,75.58476884720001,902028.0,616.5884279472001,6909396.0
2020-08-12,561.2860391,6007022.0,78.66637664720001,902506.0,639.9524157472,6909528.0
2020-08-11,568.8586658,6008257.0,78.1856580472,902558.0,647.0443238472001,6910815.0
2020-08-10,559.379365,6006520.0,76.4555597472,902404.0,635.8349247472,6908924.0
2020-08-09,532.6830536,6005692.0,77.1420903472,902841.0,609.8251439472,6908533.0
2020-08-08,546.4274838,6006219.0,80.1861473472,902733.0,626.6136311472001,6908952.0
2020-08-07,570.5421169000001,6005971.0,80.7451910472,902500.0,651.2873079472001,6908471.0
2020-08-06,568.7975139,6006434.0,78.61556714720001,902327.0,647.4130810472,6908761.0
2020-08-05,563.5170502999999,6006242.0,78.3788644472,902698.0,641.8959147472,6908940.0
2020-08-04,552.6228302000001,6008914.0,80.50364564720002,902556.0,633.1264758472,6911470.0
2020-08-03,538.8745741,6007021.0,76.6152964472,902730.0,615.4898705472,6909751.0
2020-08-02,510.2126476000001,6005745.0,76.6724427472,902974.0,586.8850903472,6908719.0
2020-08-01,520.2759153000001,6007387.0,77.1464536472,902226.0,597.4223689472001,6909613.0
2020-07-31,541.6799774,6004679.0,79.00007799580001,902619.0,620.6800553958,6907298.0
2020-07-30,560.4424914,6004809.0,79.9266910958,902684.0,640.3691824958,6907493.0
2020-07-29,574.5774743,6004400.0,82.0371320958,903179.0,656.6146063957999,6907579.0
2020-07-28,578.4237558,6005493.0,80.6385648958,902872.0,659.0623206957999,6908365.0
2020-07-27,571.8925835,6004106.0,79.13628469580001,903002.0,651.0288681958,6907108.0
2020-07-26,543.3492471999999,6003191.0,79.34366999580001,903046.0,622.6929171958,6906237.0
2020-07-25,560.654417,6003530.0,80.3890236958,902602.0,641.0434406958,6906132.0
2020-07-24,587.4105112999999,6003534.0,84.8891917958,902581.0,672.2997030957999,6906115.0
2020-07-23,589.1250296,6003766.0,85.0241621958,902528.0,674.1491917958,6906294.0
2020-07-22,580.8076164,6003428.0,81.3677165958,902850.0,662.1753329958001,6906278.0
2020-07-21,566.6119395,6004417.0,79.2685567958,902724.0,645.8804962958,6907141.0
2020-07-20,562.7752977,6002905.0,79.9814962958,902873.0,642.7567939958,6905778.0
2020-07-19,532.6959396,6002050.0,79.71670149580001,902878.0,612.4126410957999,6904928.0
2020-07-18,544.8490372,6002337.0,80.9849134958,903062.0,625.8339506958,6905399.0
2020-07-17,565.3286273,6002393.0,80.40609949580002,902830.0,645.7347267958,6905223.0
2020-07-16,568.2651777,6002946.0,80.26317609579999,902963.0,648.5283537958,6905909.0
2020-07-15,560.7631402,6001855.0,80.14165599580001,902906.0,640.9047961957999,6904761.0
2020-07-14,551.2902845,6002933.0,77.9132489958,902671.0,629.2035334958,6905604.0
2020-07-13,533.9946464000001,6001428.0,75.9826521958,902780.0,609.9772985958001,6904208.0
2020-07-12,497.806001,6000475.0,77.7146030958,903032.0,575.5206040958,6903507.0
2020-07-11,517.2866616,6000854.0,77.0001561958,902607.0,594.2868177958001,6903461.0
2020-07-10,555.2795976,6000541.0,81.7142623958,902495.0,636.9938599958,6903036.0
2020-07-09,566.9396947,6000870.0,83.1845719958,902138.0,650.1242666958,6903008.0
2020-07-08,569.5225264,6000493.0,82.59809569580001,902468.0,652.1206220958,6902961.0
2020-07-07,559.5185832999999,6001593.0,80.4893565958,902250.0,640.0079398958,6903843.0
2020-07-06,552.1303482,6000090.0,89.6692385958,902450.0,641.7995867958,6902540.0
2020-07-05,522.1254955999999,6000654.0,79.19792249580001,902494.0,601.3234180958,6903148.0
2020-07-04,575.0971436,5998985.0,86.1160645958,902236.0,661.2132081958,6901221.0
2020-07-03,599.3526203,6000511.0,89.7641668958,902216.0,689.1167871958,6902727.0
2020-07-02,604.6515904,6002226.0,88.6556665958,901837.0,693.3072569958,6904063.0
2020-07-01,613.4935393,6002092.0,87.7485523958,902319.0,701.2420916957999,6904411.0
2020-06-30,616.8539689999999,6001458.0,92.200696439,902562.0,709.0546654389999,6904020.0
2020-06-29,616.3088202,5999954.0,90.882011439,898330.0,707.190831639,6898284.0
2020-06-28,578.7050284,5998854.0,88.704281539,903852.0,667.409309939,6902706.0
2020-06-27,573.9824263999999,5998862.0,87.98127643899998,903264.0,661.9637028389999,6902126.0
2020-06-26,599.0773955999999,5998612.0,89.85252573899999,902472.0,688.929921339,6901084.0
2020-06-25,602.5258081999999,5998640.0,90.839802639,902291.0,693.3656108389999,6900931.0
2020-06-24,598.5964876,5998317.0,91.203976239,902406.0,689.800463839,6900723.0
2020-06-23,599.2495025999999,5999429.0,88.89006523900001,902663.0,688.1395678389999,6902092.0
2020-06-22,596.6491469999999,5997980.0,88.811829339,902898.0,685.4609763389999,6900878.0
2020-06-21,596.9020707,5997094.0,95.881756539,902531.0,692.783827239,6899625.0
2020-06-20,614.9022568,5997432.0,92.620065839,902883.0,707.5223226390001,6900315.0
2020-06-19,627.5264164,5997229.0,91.837815939,902943.0,719.364232339,6900172.0
2020-06-18,632.5701750999999,5997452.0,91.139617839,902697.0,723.709792939,6900149.0
2020-06-17,617.0688292,5997311.0,90.416919739,902854.0,707.485748939,6900165.0
2020-06-16,613.8748257999999,5998702.0,88.768903139,903124.0,702.643728939,6901826.0
2020-06-15,598.6865331,5996903.0,88.74971903900001,902799.0,687.4362521390001,6899702.0
2020-06-14,586.4542675,5996131.0,89.85815293900001,902359.0,676.312420439,6898490.0
2020-06-13,602.8371708999999,5996575.0,89.246651639,902948.0,692.0838225389999,6899523.0
2020-06-12,604.094213,5996261.0,88.38955833899999,902225.0,692.483771339,6898486.0
2020-06-11,583.4250661,5996249.0,85.095935039,902832.0,668.521001139,6899081.0
2020-06-10,583.6211005,5995687.0,84.617795439,902279.0,668.238895939,6897966.0
2020-06-09,604.0120304999999,5996418.0,86.028676339,902573.0,690.0407068389999,6898991.0
2020-06-08,638.4363275999999,5995292.0,89.793308739,902689.0,728.2296363389999,6897981.0
2020-06-07,624.4851873,5994798.0,91.69926423899999,902215.0,716.184451539,6897013.0
2020-06-06,628.2693082,5995053.0,92.125463939,901419.0,720.394772139,6896472.0
2020-06-05,631.6705435,5994879.0,91.878969939,902906.0,723.5495134390001,6897785.0
2020-06-04,596.9499486,5995209.0,88.744562039,902599.0,685.694510639,6897808.0
2020-06-03,584.9487428,5994945.0,86.429831039,902315.0,671.378573839,6897260.0
2020-06-02,599.7670909999999,5998508.0,87.954126539,902288.0,687.7212175389999,6900796.0
2020-06-01,600.0390102,5995632.0,87.317783139,901710.0,687.356793339,6897342.0
2020-05-31,601.9868046000001,5995854.0,89.47905741190002,901969.0,691.4658620119002,6897823.0
2020-05-30,619.5016191000001,5997042.0,89.56115481190001,901798.0,709.0627739119001,6898840.0
2020-05-29,625.9406640000001,5996440.0,88.4734238119,901474.0,714.4140878119001,6897914.0
2020-05-28,607.1998856,5996101.0,84.7429865119,901568.0,691.9428721119,6897669.0
2020-05-27,603.1764179,5996991.0,85.5637370119,901570.0,688.7401549119,6898561.0
2020-05-26,599.7109176000001,5995742.0,84.1945470119,901350.0,683.9054646119001,6897092.0
